线圈编号,日期,时间(min),平均速度(km/h)
YABX03,20110105,1230,54.585
YABX03,20110105,1235,54.347
YABX03,20110105,1240,54.328
YABX03,20110105,1245,52.088
YABX03,20110105,1250,53.378
YABX03,20110105,1255,50.917
YABX03,20110105,1260,53.614
YABX03,20110105,1265,56.376
YABX03,20110105,1270,52.346
YABX03,20110105,1275,54.607
YABX03,20110105,1280,52.544
YABX03,20110105,1285,55.417
YABX03,20110105,1290,55.813
YABX03,20110105,1295,53.044
YABX03,20110105,1300,58.533
YABX03,20110105,1305,53.465
YABX03,20110105,1310,56.379
YABX03,20110105,1315,54.721
YABX03,20110105,1320,57.007
YABX03,20110105,1325,58.508
YABX03,20110105,1330,55.974
YABX03,20110105,1335,55.556
YABX03,20110105,1340,54.882
YABX03,20110105,1345,60.696
YABX03,20110105,1350,59.802
YABX03,20110105,1355,61.705
YABX03,20110105,1360,59.728
YABX03,20110105,1365,62.162
YABX03,20110105,1370,60.801
YABX03,20110105,1375,62.318
YABX03,20110105,1380,59.196
YABX03,20110105,1385,61.992
YABX03,20110105,1390,62.265
YABX03,20110105,1395,60.082
YABX03,20110105,1400,58.44
YABX03,20110105,1405,59.524
YABX03,20110105,1410,61.454
YABX03,20110105,1415,62.329
YABX03,20110105,1420,58.752
YABX03,20110105,1425,62.798
YABX03,20110105,1430,63.423
YABX03,20110105,1435,64.006
YABX03,20110105,1440,58.642
YABX04,20110105,5,69.871
YABX04,20110105,10,71.392
YABX04,20110105,15,70.703
YABX04,20110105,20,71.593
YABX04,20110105,25,68.25
YABX04,20110105,30,70.223
YABX04,20110105,35,72.6
YABX04,20110105,40,70.185
YABX04,20110105,45,71.318
YABX04,20110105,50,68.647
YABX04,20110105,55,70.507
YABX04,20110105,60,71.088
YABX04,20110105,65,70.672
YABX04,20110105,70,70.395
YABX04,20110105,75,73.111
YABX04,20110105,80,69.331
YABX04,20110105,85,69.672
YABX04,20110105,90,69.927
YABX04,20110105,95,68.5
YABX04,20110105,100,73.606
YABX04,20110105,105,76.769
YABX04,20110105,110,70.047
YABX04,20110105,115,73.284
YABX04,20110105,120,65.138
YABX04,20110105,125,73.338
YABX04,20110105,130,69.826
YABX04,20110105,135,64.791
YABX04,20110105,140,75.143
YABX04,20110105,145,70.269
YABX04,20110105,150,71.516
YABX04,20110105,155,67.537
YABX04,20110105,160,74.128
YABX04,20110105,165,76.321
YABX04,20110105,170,70.981
YABX04,20110105,175,75.491
YABX04,20110105,180,63.345
YABX04,20110105,185,76.945
YABX04,20110105,190,63.936
YABX04,20110105,195,77.818
YABX04,20110105,200,67.039
YABX04,20110105,205,75.211
YABX04,20110105,210,59.2
YABX04,20110105,215,70.18
YABX04,20110105,220,78.745
YABX04,20110105,225,72.758
YABX04,20110105,230,58.722
YABX04,20110105,235,64.152
YABX04,20110105,240,77.08
